152,0.021729294
153,0.021930477
154,0.035389289
155,0.022282229
156,0.021742733
157,0.021848741
158,0.024835926
159,0.02198073
160,0.024045876
161,0.021690867
162,0.031162938
163,0.022311153
164,0.021861031
165,0.022695725
166,0.021844601
167,0.021620428
168,0.022892886
169,0.021895519
170,0.021671755
171,0.022009309
172,0.025484916
173,0.024981775
174,0.023778877
175,0.026926535
176,0.021698421
177,0.023207166
178,0.023996288
179,0.021656698
180,0.021814986
181,0.02356932
182,0.021644907
183,0.043804527
184,0.02281902
185,0.023302915
186,0.029769785
187,0.025774745
188,0.021744305
189,0.02379266
190,0.024093957
191,0.0225032
192,0.024046975
193,0.021702024
194,0.023941237
195,0.022915078
196,0.021967521
197,0.028762461
198,0.026411625
199,0.026468664
200,0.024608143
201,0.023091799
202,0.021677613
203,0.038333528
204,0.023744204
205,0.022763443
206,0.031587561
207,0.028159742
208,0.029394058
209,0.024123142
210,0.021806306
211,0.022642761
212,0.029826
213,0.022048719
214,0.022361679
215,0.023845713
216,0.023369172
217,0.021998962
218,0.021663432
219,0.024861182
220,0.022697791
221,0.022101739
222,0.022831798
223,0.045382819
224,0.021996603
225,0.021903153
226,0.0230786
227,0.021898221
228,0.022601139
229,0.02329856
230,0.02184867
231,0.024509324
232,0.02662767
233,0.02166411
234,0.022733777
235,0.027213441
236,0.027465536
237,0.023397453
238,0.023717955
239,0.023556715
240,0.021905438
241,0.023451911
242,0.022178245
243,0.023731043
244,0.027583545
245,0.021788236
246,0.02420303
247,0.023172398
248,0.024494892
249,0.026038323
250,0.024323703
251,0.021690381
252,0.023244425
253,0.024664242
254,0.023113948
255,0.024468572
256,0.033818886
257,0.028704409
258,0.021722868
259,0.021979154
260,0.021688327
261,0.022642574
262,0.027104836
263,0.023820648
264,0.036858928
265,0.021724132
266,0.025023503
267,0.024687131
268,0.024833845
269,0.023968056
270,0.026521653
271,0.023949782
272,0.022107111
273,0.021655903
274,0.026345746
275,0.028890397
276,0.021716311
277,0.026785973
278,0.02162348
279,0.021764094
280,0.021791414
281,0.021723533
282,0.021775533
283,0.023096039
284,0.022113874
285,0.025342999
286,0.021709822
287,0.025103282
288,0.021669949
289,0.024735274
290,0.023100888
291,0.023620278
292,0.021954199
293,0.030411768
294,0.02626135
295,0.026480247
296,0.021712422
297,0.024406819
298,0.022275352
299,0.024696197
300,0.021873114
301,0.022379621
302,0.027038008
303,0.021675349
304,0.021729027
305,0.022009404
306,0.027444344
307,0.021983765
308,0.027019357
309,0.022243073
310,0.023873152
311,0.024107786
312,0.025779978
313,0.024551831
314,0.026340493
315,0.024694508
316,0.021923034
317,0.028101729
318,0.02188762
319,0.021766402
320,0.025296053
321,0.021978609
322,0.021746113
323,0.021826674
324,0.024669507
325,0.023335187
326,0.024856915
327,0.024559654
328,0.025451606
329,0.025513107
330,0.032333585
331,0.022719943
332,0.021785975
333,0.021811618
334,0.023195457
335,0.021745496
336,0.021847348
337,0.023827306
338,0.022012858
339,0.031691397
340,0.02195467
341,0.024249477
342,0.024330328
343,0.025791859
344,0.021701005
345,0.023408756
346,0.021711219
347,0.039473413
348,0.021890052
349,0.02233204
350,0.022771571
351,0.021847425
352,0.025341446
353,0.027971833
354,0.025423551
355,0.026992871
356,0.021914951
357,0.021648085
358,0.021852674
359,0.021860374
360,0.021995947
361,0.024571011
362,0.022001092
363,0.024712733
364,0.025704289
365,0.023061984
366,0.021950643
367,0.021563934
368,0.024992366
369,0.02184326
370,0.024500374
371,0.021922474
372,0.022477459
373,0.021949373
374,0.023118453
375,0.023069454
376,0.021898367
377,0.021713847
378,0.022665818
379,0.024119902
380,0.023244492
381,0.022828784
382,0.0218846
383,0.021864883
384,0.026069802
385,0.0218127
386,0.027897685
387,0.023069539
388,0.021749295
389,0.021673587
390,0.026396113
391,0.027044844
392,0.025571399
393,0.021778799
394,0.024285166
395,0.027275728
396,0.021633049
397,0.021693554
398,0.021774194
399,0.021700194
400,0.022438817
401,0.024544231
402,0.022004242
403,0.022212926
404,0.023575057
405,0.023386521
406,0.021927194
407,0.021730492
408,0.022798517
409,0.023240471
410,0.0241673
411,0.024067011
412,0.021835336
413,0.021778758
414,0.021779408
415,0.025534684
416,0.021707504
417,0.021747535
418,0.025355913
419,0.021677547
420,0.023238945
421,0.024415342
422,0.023049678
423,0.021860011
424,0.021859416
425,0.026134189
426,0.021926119
427,0.023694889
428,0.021982034
429,0.026906294
430,0.021999343
431,0.022693634
432,0.021939215
433,0.028210437
434,0.021735274
435,0.022600397
436,0.02484855
437,0.022419132
438,0.022234403
439,0.021833078
440,0.021765377
441,0.021649239
442,0.021799257
443,0.022993184
444,0.023672419
445,0.021765014
446,0.022563196
447,0.025002778
448,0.026335687
449,0.022303915
450,0.022241381
451,0.021679031
452,0.0217272
453,0.021810331
454,0.025913095
455,0.024052831
456,0.031812798
457,0.022997538
458,0.021756599
459,0.02171202
460,0.021589715
461,0.021984936
462,0.022961423
463,0.021818241
464,0.023663087
465,0.024224471
466,0.026496723
467,0.023978217
468,0.022228629
469,0.022237914
470,0.021646131
471,0.022056344
472,0.021721176
473,0.022845579
474,0.021857852
475,0.021830884
476,0.023472071
477,0.023196672
478,0.02174603
479,0.03139956
480,0.022143531
481,0.028029941
482,0.031613484
483,0.029334086
484,0.025948753
485,0.021864242
486,0.024103476
487,0.024873911
488,0.022697484
489,0.02181195
490,0.023268587
491,0.021726948
492,0.02172558
493,0.023490093
494,0.023483798
495,0.024648092
496,0.030741967
497,0.025735332
498,0.021763193
499,0.022637202
500,0.022899911
